name,sku,price,stock
"HP Monitor",SKU-029939,15884506,663
"Apple Camera",SKU-029940,31621433,707
"Apple Camera",SKU-029941,18952767,191
"Dell Monitor",SKU-029942,4634937,182
"Samsung Camera",SKU-029943,6005834,898
"HP Tablet",SKU-029944,28799503,552
"Sony Monitor",SKU-029945,35280651,566
"HP Laptop",SKU-029946,28921214,762
"Sony Tablet",SKU-029947,10589901,982
"HP Smartphone",SKU-029948,46972463,960
"Sony Monitor",SKU-029949,45715685,379
"Samsung Smartphone",SKU-029950,43184606,489
"Samsung Smartphone",SKU-029951,16587202,679
"Samsung Smartphone",SKU-029952,15590023,672
"Apple Laptop",SKU-029953,14398789,217
"HP Camera",SKU-029954,38093018,763
"Apple Camera",SKU-029955,8243909,940
"Apple Monitor",SKU-029956,4717241,355
"Sony Laptop",SKU-029957,27451784,845
"Samsung Monitor",SKU-029958,37102626,701
"HP Camera",SKU-029959,22980692,756
"HP Smartphone",SKU-029960,25544566,327
"Dell Camera",SKU-029961,43834796,583
"HP Monitor",SKU-029962,8419385,547
"HP Monitor",SKU-029963,30671137,375
"Dell Camera",SKU-029964,49394335,136
"Samsung Tablet",SKU-029965,11151755,784
"Apple Laptop",SKU-029966,11346920,236
"Dell Tablet",SKU-029967,20619554,337
"Dell Monitor",SKU-029968,27721786,746
"Samsung Monitor",SKU-029969,43500667,507
"Apple Laptop",SKU-029970,37256858,451
"Sony Smartphone",SKU-029971,5397315,458
"Apple Camera",SKU-029972,1094531,384
"Dell Tablet",SKU-029973,31106045,215
"Samsung Monitor",SKU-029974,30173543,115
"HP Tablet",SKU-029975,11220016,452
"Sony Laptop",SKU-029976,25539737,451
"HP Tablet",SKU-029977,49877068,977
"Dell Monitor",SKU-029978,18243259,157
"Dell Smartphone",SKU-029979,11810021,236
"Samsung Monitor",SKU-029980,17316227,898
"Sony Laptop",SKU-029981,27030786,973
"Sony Smartphone",SKU-029982,32666849,281
"Apple Monitor",SKU-029983,8104170,817
"Dell Laptop",SKU-029984,42111368,302
"Dell Laptop",SKU-029985,12035600,765
"Apple Smartphone",SKU-029986,37532257,141
"Samsung Smartphone",SKU-029987,25982391,621
"Dell Monitor",SKU-029988,10045851,331
"Dell Monitor",SKU-029989,47734546,340
"HP Tablet",SKU-029990,13778883,187
"Sony Tablet",SKU-029991,19411451,604
"Samsung Camera",SKU-029992,8354828,943
"Sony Tablet",SKU-029993,44973077,769
"Dell Camera",SKU-029994,48539539,286
"Dell Camera",SKU-029995,25049949,362
"Dell Tablet",SKU-029996,16175912,200
"Apple Monitor",SKU-029997,7215846,214
"Dell Monitor",SKU-029998,49040269,143
"Apple Tablet",SKU-029999,9400912,767
"HP Laptop",SKU-030000,32959497,224
"HP Smartphone",SKU-030001,7229607,16
"HP Laptop",SKU-030002,26638748,626
"Sony Smartphone",SKU-030003,49319144,658
"Samsung Smartphone",SKU-030004,9545111,192
"Dell Monitor",SKU-030005,27033366,325
"Sony Laptop",SKU-030006,45089813,957
"Samsung Smartphone",SKU-030007,20260975,955
"Samsung Monitor",SKU-030008,12238357,225
"Apple Tablet",SKU-030009,14934926,741
"Apple Camera",SKU-030010,42879244,962
"Samsung Smartphone",SKU-030011,28177333,717
"HP Tablet",SKU-030012,24202576,324
"Dell Tablet",SKU-030013,32878487,487
"Dell Camera",SKU-030014,46396054,741
"Apple Smartphone",SKU-030015,15355741,948
"Samsung Camera",SKU-030016,1651476,719
"Sony Laptop",SKU-030017,34353312,349
"Samsung Camera",SKU-030018,24068136,593
"HP Camera",SKU-030019,8809151,776
"HP Laptop",SKU-030020,46170291,70
"Dell Tablet",SKU-030021,42218762,356
"Sony Tablet",SKU-030022,10777126,225
"Dell Camera",SKU-030023,24349399,956
"Dell Camera",SKU-030024,11605938,448
"Apple Smartphone",SKU-030025,8846017,878
"Sony Camera",SKU-030026,37893133,657
"Samsung Tablet",SKU-030027,31980814,91
"Apple Tablet",SKU-030028,31872182,382
"Samsung Camera",SKU-030029,17263087,3
"Sony Monitor",SKU-030030,12230779,340
"HP Monitor",SKU-030031,20862136,886
"Apple Smartphone",SKU-030032,16021311,41
"Sony Camera",SKU-030033,17076316,219
"HP Monitor",SKU-030034,28281803,686
"Samsung Tablet",SKU-030035,28161565,861
"Dell Laptop",SKU-030036,12452344,348
"HP Tablet",SKU-030037,21930946,687
"Samsung Tablet",SKU-030038,12965037,641
"HP Camera",SKU-030039,21258135,544
"Samsung Tablet",SKU-030040,4299696,33
"Sony Camera",SKU-030041,27872547,453
"Samsung Tablet",SKU-030042,21214318,940
"Dell Smartphone",SKU-030043,11085219,645
"Apple Smartphone",SKU-030044,36422289,944
"Sony Smartphone",SKU-030045,36162099,949
"Dell Laptop",SKU-030046,19930673,671
"HP Tablet",SKU-030047,18650323,848
"Dell Camera",SKU-030048,16295900,225
"Samsung Monitor",SKU-030049,47931467,493
"Sony Camera",SKU-030050,35448530,170
"HP Laptop",SKU-030051,40434574,646
"Dell Camera",SKU-030052,21716119,561
"Apple Monitor",SKU-030053,13784208,539
"Sony Laptop",SKU-030054,18577458,330
"Apple Monitor",SKU-030055,24006677,788
"Samsung Tablet",SKU-030056,23483965,976
"Sony Tablet",SKU-030057,7830167,170
"HP Monitor",SKU-030058,38106868,485
"HP Laptop",SKU-030059,17685887,903
"Apple Camera",SKU-030060,4199263,584
"HP Monitor",SKU-030061,46884244,346
"HP Tablet",SKU-030062,14885561,184
"HP Tablet",SKU-030063,37929902,522
"Sony Smartphone",SKU-030064,46269737,69
"HP Camera",SKU-030065,5481710,903
"HP Tablet",SKU-030066,19519162,850
"Apple Monitor",SKU-030067,16804408,802
"Apple Smartphone",SKU-030068,9595099,781
"Apple Tablet",SKU-030069,18003109,861
"HP Tablet",SKU-030070,40873039,64
"Dell Camera",SKU-030071,37478465,226
"Samsung Monitor",SKU-030072,36453437,624
"Dell Camera",SKU-030073,15807271,494
"Dell Camera",SKU-030074,19683661,486
"Samsung Tablet",SKU-030075,24515586,323
"HP Monitor",SKU-030076,42792171,404
"Sony Laptop",SKU-030077,26637182,864
"HP Camera",SKU-030078,36117924,853
"HP Camera",SKU-030079,31848904,871
"Apple Tablet",SKU-030080,24143210,971
"Sony Smartphone",SKU-030081,7029220,360
"Sony Smartphone",SKU-030082,40266723,479
"Samsung Smartphone",SKU-030083,38611114,32
"HP Monitor",SKU-030084,30255769,932
"HP Monitor",SKU-030085,46518836,648
"Apple Tablet",SKU-030086,24120677,20
"Apple Tablet",SKU-030087,40787756,371
"Samsung Smartphone",SKU-030088,8633090,896
"Dell Camera",SKU-030089,40225361,762
"HP Smartphone",SKU-030090,10185497,177
"Dell Tablet",SKU-030091,19996535,224
"Samsung Smartphone",SKU-030092,13770502,398
"Samsung Camera",SKU-030093,42354906,95
"Sony Smartphone",SKU-030094,3848853,830
"Samsung Camera",SKU-030095,26118421,470
"Apple Tablet",SKU-030096,24479647,267
"HP Tablet",SKU-030097,44249683,147
"Dell Camera",SKU-030098,40480337,99
"Dell Smartphone",SKU-030099,22669717,801
"Samsung Camera",SKU-030100,37986254,917
"Apple Camera",SKU-030101,3276655,98
"Apple Laptop",SKU-030102,6329426,318
"HP Monitor",SKU-030103,2203047,300
"Apple Smartphone",SKU-030104,7380796,62
"Sony Smartphone",SKU-030105,17986525,461
"Sony Monitor",SKU-030106,11532474,898
"Samsung Smartphone",SKU-030107,16462097,994
"Dell Monitor",SKU-030108,49124987,587
"Sony Tablet",SKU-030109,29584500,665
"Samsung Camera",SKU-030110,1224012,643
"Samsung Tablet",SKU-030111,3609856,843
"Apple Laptop",SKU-030112,28788754,329
"Sony Camera",SKU-030113,44461647,391
"Samsung Camera",SKU-030114,30319832,460
"Dell Smartphone",SKU-030115,12239065,587
"Dell Camera",SKU-030116,46645902,577
"Apple Smartphone",SKU-030117,39133355,246
"Sony Monitor",SKU-030118,46512552,224
"Samsung Laptop",SKU-030119,26689134,432
"Dell Tablet",SKU-030120,23557539,609
"Sony Tablet",SKU-030121,13179602,830
"HP Monitor",SKU-030122,6045353,169
"HP Monitor",SKU-030123,28063863,553
"Samsung Smartphone",SKU-030124,42592248,33
"Apple Tablet",SKU-030125,44780109,818
"Sony Laptop",SKU-030126,27384514,204
"HP Tablet",SKU-030127,17896243,839
"Sony Camera",SKU-030128,14561997,238
"Samsung Laptop",SKU-030129,17934960,539
"Apple Tablet",SKU-030130,9213700,139
"Samsung Smartphone",SKU-030131,40536297,683
"Sony Camera",SKU-030132,32593892,111
"Apple Camera",SKU-030133,35490950,6
"Sony Laptop",SKU-030134,46101854,816
"Dell Smartphone",SKU-030135,31990104,13
"Samsung Laptop",SKU-030136,43530364,327
"Apple Monitor",SKU-030137,27786320,597
"Apple Camera",SKU-030138,41211302,978
"Samsung Camera",SKU-030139,5629030,648
"HP Monitor",SKU-030140,29486090,20
"Dell Laptop",SKU-030141,16921329,239
"Dell Camera",SKU-030142,34452110,78
"Apple Smartphone",SKU-030143,44505945,998
"Dell Tablet",SKU-030144,39718881,107
"Apple Tablet",SKU-030145,39508055,272
"Apple Monitor",SKU-030146,27850603,831
"Apple Camera",SKU-030147,44578152,592
"Samsung Monitor",SKU-030148,43147430,737
"Apple Tablet",SKU-030149,49220956,147
"Apple Laptop",SKU-030150,16537110,912
"Sony Monitor",SKU-030151,5347541,868
"HP Camera",SKU-030152,31350703,682
"HP Tablet",SKU-030153,49409151,472
"HP Smartphone",SKU-030154,30844464,580
"HP Monitor",SKU-030155,42122101,750
"Samsung Laptop",SKU-030156,9087345,209
"HP Monitor",SKU-030157,45717037,747
"Apple Camera",SKU-030158,49290145,880
"Samsung Monitor",SKU-030159,10304752,651
"HP Tablet",SKU-030160,41789813,498
"Dell Tablet",SKU-030161,40062247,8
"Sony Camera",SKU-030162,45463830,789
"Samsung Smartphone",SKU-030163,49975677,310
"Dell Laptop",SKU-030164,26104173,984
"Dell Tablet",SKU-030165,37417912,728
"Sony Tablet",SKU-030166,10328022,627
"HP Laptop",SKU-030167,41593801,883
"Samsung Camera",SKU-030168,37155030,155
"Sony Laptop",SKU-030169,37197597,597
"Sony Camera",SKU-030170,6676346,634
"Apple Laptop",SKU-030171,28407530,199
"Apple Smartphone",SKU-030172,37368006,384
"Samsung Tablet",SKU-030173,10579853,768
"Sony Laptop",SKU-030174,8213494,593
"Samsung Monitor",SKU-030175,12893366,411
"Apple Laptop",SKU-030176,30923900,14
"HP Tablet",SKU-030177,2503935,39
"Dell Laptop",SKU-030178,38193189,528
"Dell Monitor",SKU-030179,4990854,838
"HP Smartphone",SKU-030180,30715803,717
"Dell Tablet",SKU-030181,31053446,750
"Apple Smartphone",SKU-030182,11144360,147
"Apple Camera",SKU-030183,44617147,310
"Sony Monitor",SKU-030184,39406078,824
"Sony Camera",SKU-030185,17355966,858
"HP Tablet",SKU-030186,18913112,889
"HP Tablet",SKU-030187,23898778,167
"Apple Tablet",SKU-030188,9968936,752
"Apple Laptop",SKU-030189,1908993,868
"Sony Monitor",SKU-030190,26275085,551
"HP Laptop",SKU-030191,3881469,403
"Sony Monitor",SKU-030192,47960626,352
"HP Camera",SKU-030193,30273361,170
"Dell Camera",SKU-030194,12457857,557
"Dell Laptop",SKU-030195,3341298,845
"Apple Tablet",SKU-030196,8470150,834
"Sony Smartphone",SKU-030197,29660111,572
"HP Smartphone",SKU-030198,10929196,1000
"Samsung Tablet",SKU-030199,7350201,668
"HP Laptop",SKU-030200,48601190,80
"Samsung Smartphone",SKU-030201,44097165,869
"HP Camera",SKU-030202,46491308,518
"Sony Camera",SKU-030203,2965753,473
"Sony Laptop",SKU-030204,4914522,605
"Sony Laptop",SKU-030205,43021874,701
"Sony Smartphone",SKU-030206,20020574,34
"Samsung Monitor",SKU-030207,5962382,62
"Dell Monitor",SKU-030208,44302779,264
"Apple Laptop",SKU-030209,4984606,115
"Sony Camera",SKU-030210,3216932,427
"Sony Laptop",SKU-030211,26911732,705
"Sony Tablet",SKU-030212,47356426,621
"Sony Laptop",SKU-030213,22656225,654
"Apple Smartphone",SKU-030214,3879371,285
"Samsung Laptop",SKU-030215,14682814,788
"Apple Monitor",SKU-030216,45205349,497
"Apple Camera",SKU-030217,29254831,295
"Samsung Laptop",SKU-030218,40091595,38
"Apple Camera",SKU-030219,44999596,77
"Sony Camera",SKU-030220,21357159,132
"Apple Laptop",SKU-030221,6442723,367
"Sony Smartphone",SKU-030222,16025444,695
"Apple Camera",SKU-030223,48831866,534
"Apple Tablet",SKU-030224,16156400,794
"Dell Tablet",SKU-030225,48572441,789
"Dell Smartphone",SKU-030226,23399196,419
"Sony Tablet",SKU-030227,26967139,777
"Dell Laptop",SKU-030228,30817957,218
"HP Laptop",SKU-030229,23868418,421
"Apple Tablet",SKU-030230,32382873,879
"Samsung Smartphone",SKU-030231,40264763,791
"Apple Tablet",SKU-030232,19765162,450
"Sony Monitor",SKU-030233,2069811,477
"Apple Smartphone",SKU-030234,1961957,532
"HP Monitor",SKU-030235,47155053,580
"HP Laptop",SKU-030236,10868444,474
"HP Laptop",SKU-030237,15657295,412
"Samsung Smartphone",SKU-030238,21695262,690
"Apple Monitor",SKU-030239,12296985,966
"HP Camera",SKU-030240,42926240,701
"Sony Camera",SKU-030241,35826470,484
"Apple Tablet",SKU-030242,39253292,586
"Dell Smartphone",SKU-030243,19662106,389
"Samsung Laptop",SKU-030244,42069746,800
"Apple Monitor",SKU-030245,30028452,760
"Apple Smartphone",SKU-030246,30661095,455
"HP Tablet",SKU-030247,36645421,465
"Apple Laptop",SKU-030248,19524336,567
"Samsung Camera",SKU-030249,7325429,631
"HP Monitor",SKU-030250,2529863,740
"Dell Monitor",SKU-030251,46820359,806
"Apple Tablet",SKU-030252,32831116,137
"Apple Smartphone",SKU-030253,46712487,558
"HP Monitor",SKU-030254,35096556,914
"Samsung Smartphone",SKU-030255,27284391,597
"Sony Monitor",SKU-030256,30676863,296
"HP Camera",SKU-030257,32815065,619
"HP Tablet",SKU-030258,36863485,755
"Apple Monitor",SKU-030259,31319641,183
"Sony Laptop",SKU-030260,45937921,245
"Apple Camera",SKU-030261,3461042,33
"Sony Monitor",SKU-030262,30149730,826
"Dell Camera",SKU-030263,38508321,451
"Samsung Camera",SKU-030264,27309616,496
"Samsung Tablet",SKU-030265,47351718,623
"HP Monitor",SKU-030266,37734812,14
"HP Laptop",SKU-030267,39400163,70
"Apple Camera",SKU-030268,15655658,703
"HP Smartphone",SKU-030269,47929037,47
"Dell Monitor",SKU-030270,5202964,307
"Samsung Smartphone",SKU-030271,31211227,306
"Dell Laptop",SKU-030272,26140999,759
"Apple Smartphone",SKU-030273,39191395,413
"Sony Camera",SKU-030274,35547478,148
"Apple Smartphone",SKU-030275,23827709,701
"Sony Smartphone",SKU-030276,28349920,134
"HP Tablet",SKU-030277,34700849,724
"Sony Tablet",SKU-030278,34613532,949
"Sony Smartphone",SKU-030279,29094190,499
"HP Laptop",SKU-030280,19807563,151
"HP Laptop",SKU-030281,15808040,867
"Samsung Tablet",SKU-030282,47395554,551
"HP Camera",SKU-030283,4501410,757
"HP Camera",SKU-030284,31546020,249
"Sony Laptop",SKU-030285,17603169,428
"Samsung Smartphone",SKU-030286,6126075,290
"Samsung Laptop",SKU-030287,37074570,255
"Dell Monitor",SKU-030288,25293914,306
"HP Camera",SKU-030289,8004217,719
"Dell Camera",SKU-030290,36692661,754
"Samsung Smartphone",SKU-030291,43684450,761
"Sony Tablet",SKU-030292,16231609,140
"Sony Camera",SKU-030293,36706282,946
"HP Monitor",SKU-030294,10308685,863
"Apple Monitor",SKU-030295,23597461,624
"Samsung Smartphone",SKU-030296,28254282,955
"Sony Camera",SKU-030297,46999534,455
"HP Camera",SKU-030298,36695928,726
"Sony Monitor",SKU-030299,38394833,723
"Apple Tablet",SKU-030300,20947862,243
"Samsung Laptop",SKU-030301,6541963,829
"Dell Laptop",SKU-030302,23381618,224
"HP Camera",SKU-030303,44749448,238
"HP Smartphone",SKU-030304,29184506,175
"Sony Smartphone",SKU-030305,31475592,149
"Dell Tablet",SKU-030306,20157193,656
"Dell Camera",SKU-030307,26766038,238
"Apple Laptop",SKU-030308,20325559,186
"HP Laptop",SKU-030309,17970330,608
"Dell Camera",SKU-030310,15952627,882
"Sony Laptop",SKU-030311,16007559,742
"Apple Camera",SKU-030312,47382034,120
"Apple Smartphone",SKU-030313,13575300,971
"HP Camera",SKU-030314,12884928,423
"Dell Laptop",SKU-030315,6908499,25
"Apple Camera",SKU-030316,21740898,560
"Apple Laptop",SKU-030317,3467880,119
"Sony Smartphone",SKU-030318,14881702,361
"Apple Smartphone",SKU-030319,4654767,870
"Sony Monitor",SKU-030320,45765553,511
"HP Camera",SKU-030321,25877692,945
"Samsung Camera",SKU-030322,20673587,213
"Samsung Laptop",SKU-030323,25813777,544
"Sony Smartphone",SKU-030324,24197223,600
"Dell Monitor",SKU-030325,12504233,367
"HP Laptop",SKU-030326,47689230,806
"Samsung Smartphone",SKU-030327,36280402,402
"Dell Monitor",SKU-030328,38823993,247
"HP Monitor",SKU-030329,39104637,392
"HP Monitor",SKU-030330,19973652,207
"HP Smartphone",SKU-030331,2902032,122
"Samsung Laptop",SKU-030332,5628998,685
"Apple Tablet",SKU-030333,42199578,813
"Apple Monitor",SKU-030334,9905528,893
"Apple Smartphone",SKU-030335,27796753,859
"Apple Tablet",SKU-030336,14507242,716
"Samsung Tablet",SKU-030337,37931474,908
"Apple Tablet",SKU-030338,1059414,86
"HP Laptop",SKU-030339,37219161,149
"Dell Camera",SKU-030340,1757808,685
"Samsung Camera",SKU-030341,20525348,853
"Dell Camera",SKU-030342,10475866,990
"Dell Camera",SKU-030343,47244218,942
"Samsung Camera",SKU-030344,1471616,838
"Samsung Laptop",SKU-030345,38003387,308
"Dell Laptop",SKU-030346,1848997,320
"HP Smartphone",SKU-030347,5144506,121
"Apple Monitor",SKU-030348,35367262,192
"Dell Monitor",SKU-030349,33279159,844
"HP Monitor",SKU-030350,2533961,509
"Dell Smartphone",SKU-030351,2504698,880
"Apple Tablet",SKU-030352,48121277,17
"HP Smartphone",SKU-030353,16312232,590
"Apple Monitor",SKU-030354,18238040,460
"Apple Camera",SKU-030355,34292603,170
"Samsung Camera",SKU-030356,15973175,87
"HP Camera",SKU-030357,28097966,679
"Dell Monitor",SKU-030358,47828722,523
"Apple Smartphone",SKU-030359,17315722,35
"Apple Laptop",SKU-030360,10302393,35
"Apple Smartphone",SKU-030361,34353900,301
"Sony Tablet",SKU-030362,34122549,842
"Dell Camera",SKU-030363,23418944,528
"Sony Monitor",SKU-030364,42278109,684
"HP Tablet",SKU-030365,27914822,208
"Samsung Laptop",SKU-030366,49134507,8
"Apple Camera",SKU-030367,36089378,690
"Dell Smartphone",SKU-030368,14142365,540
"Dell Monitor",SKU-030369,49962705,725
"Apple Laptop",SKU-030370,26231229,202
"HP Monitor",SKU-030371,23912580,473
"HP Laptop",SKU-030372,27713103,456
"Sony Camera",SKU-030373,44853593,427
"HP Smartphone",SKU-030374,44871731,661
"Samsung Laptop",SKU-030375,13485012,734
"Apple Monitor",SKU-030376,32364354,90
"Apple Monitor",SKU-030377,4365595,68
"Dell Monitor",SKU-030378,25995637,761
"Samsung Laptop",SKU-030379,24723511,712
"Apple Laptop",SKU-030380,24595829,342
"Samsung Smartphone",SKU-030381,47084807,881
"HP Monitor",SKU-030382,41281980,354
"HP Tablet",SKU-030383,25354459,441
"HP Monitor",SKU-030384,23812500,49
"Sony Tablet",SKU-030385,13748547,756
"Apple Camera",SKU-030386,26469685,756
"Samsung Tablet",SKU-030387,23414817,720
"Dell Monitor",SKU-030388,14636733,115
"Samsung Camera",SKU-030389,5910923,623
"Apple Camera",SKU-030390,43773958,279
"Apple Camera",SKU-030391,16623628,320
"Samsung Camera",SKU-030392,45814085,621
"HP Laptop",SKU-030393,29088484,166
"Sony Smartphone",SKU-030394,6218343,804
"Apple Laptop",SKU-030395,35958775,809
"HP Laptop",SKU-030396,7530746,858
"Samsung Camera",SKU-030397,22817707,988
"Apple Smartphone",SKU-030398,42889800,515
"HP Monitor",SKU-030399,20513424,526
"HP Monitor",SKU-030400,8997745,765
"Samsung Laptop",SKU-030401,47318253,952
"Dell Monitor",SKU-030402,2015616,904
"Samsung Laptop",SKU-030403,3787228,319
"Sony Smartphone",SKU-030404,14961957,613
"Dell Tablet",SKU-030405,49367704,470
"Samsung Camera",SKU-030406,29099286,24
"Dell Smartphone",SKU-030407,10678453,277
"Sony Tablet",SKU-030408,3579528,490
"Apple Monitor",SKU-030409,25486661,532
"Dell Camera",SKU-030410,42876825,753
"Sony Monitor",SKU-030411,12083674,358
"Samsung Camera",SKU-030412,27523792,782
"Dell Camera",SKU-030413,6527810,470
"Apple Camera",SKU-030414,40051930,459
"Samsung Tablet",SKU-030415,40369395,437
"Apple Camera",SKU-030416,35760527,132
"Samsung Laptop",SKU-030417,35105066,274
"Apple Monitor",SKU-030418,28448408,274
"Apple Smartphone",SKU-030419,26586886,894
"Dell Laptop",SKU-030420,31367179,663
"HP Laptop",SKU-030421,24849896,600
"Dell Smartphone",SKU-030422,44864937,544
"Apple Laptop",SKU-030423,20026394,130
"HP Monitor",SKU-030424,43302742,368
"Samsung Tablet",SKU-030425,16287848,468
"Dell Monitor",SKU-030426,13121926,415
"Apple Smartphone",SKU-030427,38922595,175
"Sony Laptop",SKU-030428,8810934,230
"Dell Tablet",SKU-030429,4870662,25
"Apple Monitor",SKU-030430,9906841,206
"Samsung Laptop",SKU-030431,34048860,205
"HP Monitor",SKU-030432,34538640,311
"Samsung Monitor",SKU-030433,25846149,255
"Dell Laptop",SKU-030434,35919755,637
"Samsung Camera",SKU-030435,28915359,352
"Dell Smartphone",SKU-030436,19106671,889
"Samsung Monitor",SKU-030437,14716096,851
"HP Monitor",SKU-030438,43781797,722
"HP Laptop",SKU-030439,20612202,208
"Dell Smartphone",SKU-030440,37336078,130
"Sony Camera",SKU-030441,30353104,839
"Apple Smartphone",SKU-030442,7539739,281
"Apple Monitor",SKU-030443,14927649,822
"Sony Monitor",SKU-030444,23631440,555
"Apple Smartphone",SKU-030445,24571095,26
"Samsung Laptop",SKU-030446,19199632,371
"Samsung Monitor",SKU-030447,4935330,827
"Apple Monitor",SKU-030448,45262671,978
"HP Monitor",SKU-030449,3766052,520
"Sony Tablet",SKU-030450,28468563,690
"Samsung Smartphone",SKU-030451,15849568,488
"Sony Monitor",SKU-030452,48873586,601
"Sony Camera",SKU-030453,23379938,690
"Dell Smartphone",SKU-030454,31211866,964
"HP Monitor",SKU-030455,44959515,420
"Dell Camera",SKU-030456,48025689,849
"Sony Smartphone",SKU-030457,34795603,158
"Sony Monitor",SKU-030458,1958186,299
"Apple Monitor",SKU-030459,26774599,958
"Sony Tablet",SKU-030460,47424158,599
"Apple Monitor",SKU-030461,40294462,378
"Sony Monitor",SKU-030462,34333444,21
"Apple Tablet",SKU-030463,9077747,927
"Samsung Monitor",SKU-030464,35033445,916
"Apple Smartphone",SKU-030465,34233139,197
"Dell Smartphone",SKU-030466,43205794,419
"Apple Monitor",SKU-030467,46136750,834
"Dell Tablet",SKU-030468,34741497,310
"Apple Smartphone",SKU-030469,44690631,314
"Sony Tablet",SKU-030470,2593190,591
"HP Smartphone",SKU-030471,6349227,969
"HP Monitor",SKU-030472,5692485,331
"Dell Smartphone",SKU-030473,40233063,336
"Dell Monitor",SKU-030474,15901872,652
"HP Monitor",SKU-030475,4996536,993
"Sony Smartphone",SKU-030476,7898734,36
"Samsung Monitor",SKU-030477,30419482,74
"Samsung Monitor",SKU-030478,2607002,897
"Dell Laptop",SKU-030479,17266028,625
"HP Smartphone",SKU-030480,11813855,58
"Apple Smartphone",SKU-030481,37789627,592
"Samsung Laptop",SKU-030482,49176813,876
"HP Smartphone",SKU-030483,28597268,975
"HP Camera",SKU-030484,7896238,48
"Apple Laptop",SKU-030485,21378974,717
"Sony Tablet",SKU-030486,27626610,229
"Samsung Camera",SKU-030487,7336136,444
"HP Tablet",SKU-030488,2393263,761
"Dell Camera",SKU-030489,33402998,670
"Sony Tablet",SKU-030490,38576864,974
"Dell Laptop",SKU-030491,7193128,947
"Samsung Tablet",SKU-030492,8769900,42
"Samsung Monitor",SKU-030493,24315871,122
"Dell Smartphone",SKU-030494,49102892,149
"HP Tablet",SKU-030495,32544960,142
"Sony Smartphone",SKU-030496,10369473,506
"HP Tablet",SKU-030497,8226332,595
"Apple Monitor",SKU-030498,22327721,184
"HP Camera",SKU-030499,14836785,259
"HP Laptop",SKU-030500,6904138,113
"HP Tablet",SKU-030501,25560157,713
"HP Smartphone",SKU-030502,31265086,569
"Sony Monitor",SKU-030503,4092523,86
"Apple Smartphone",SKU-030504,29881130,145
"Sony Tablet",SKU-030505,39920625,816
"Apple Tablet",SKU-030506,47944614,210
"Dell Camera",SKU-030507,38330934,30
"Dell Camera",SKU-030508,43787571,536
"Dell Monitor",SKU-030509,45138332,738
"Sony Smartphone",SKU-030510,31207237,323
"Sony Smartphone",SKU-030511,34884155,862
"HP Laptop",SKU-030512,10838912,74
"HP Camera",SKU-030513,49646143,893
"HP Camera",SKU-030514,1224941,620
"Apple Laptop",SKU-030515,36657835,130
"HP Camera",SKU-030516,41748032,544
"HP Monitor",SKU-030517,10059967,675
"Dell Tablet",SKU-030518,12386968,718
"HP Smartphone",SKU-030519,14151014,398
"Sony Tablet",SKU-030520,13904906,645
"Apple Tablet",SKU-030521,3108533,931
"Sony Laptop",SKU-030522,5198794,860
"Samsung Camera",SKU-030523,2938898,742
"Dell Smartphone",SKU-030524,34023085,258
"HP Camera",SKU-030525,23198342,968
"HP Laptop",SKU-030526,41682900,483
"Sony Monitor",SKU-030527,3745207,936
"Apple Monitor",SKU-030528,1391403,923
"Apple Monitor",SKU-030529,46261969,521
"Sony Camera",SKU-030530,17726744,840
"HP Laptop",SKU-030531,10940216,960
"Dell Tablet",SKU-030532,6894031,103
"Apple Laptop",SKU-030533,48563862,35
"Dell Camera",SKU-030534,37040655,386
"Dell Laptop",SKU-030535,12447982,57
"Dell Monitor",SKU-030536,27290967,330
"Apple Tablet",SKU-030537,31244527,601
"Apple Monitor",SKU-030538,15810077,377
"Samsung Tablet",SKU-030539,47090510,443
"Sony Smartphone",SKU-030540,20983152,635
"Apple Camera",SKU-030541,26556927,804
"Sony Camera",SKU-030542,7274151,69
"HP Tablet",SKU-030543,36710417,362
"Sony Monitor",SKU-030544,33161356,994
"Dell Laptop",SKU-030545,37282556,764
"HP Monitor",SKU-030546,22125556,105
"HP Laptop",SKU-030547,43282537,153
"Sony Tablet",SKU-030548,6593409,395
"Dell Smartphone",SKU-030549,25373497,215
"Sony Camera",SKU-030550,8802178,718
"HP Laptop",SKU-030551,43680657,459
"Apple Smartphone",SKU-030552,5397844,52
"Sony Tablet",SKU-030553,4607921,34
"HP Tablet",SKU-030554,29887052,347
"Sony Tablet",SKU-030555,18864243,514
"Apple Monitor",SKU-030556,21705937,72
"Samsung Tablet",SKU-030557,16535255,134
"Samsung Tablet",SKU-030558,34309295,519
"HP Laptop",SKU-030559,36857864,475
"Apple Laptop",SKU-030560,18016450,38
"Dell Monitor",SKU-030561,37123458,46
"Samsung Camera",SKU-030562,30983753,416
"Apple Laptop",SKU-030563,38621481,247
"Sony Smartphone",SKU-030564,8804171,431
"Sony Smartphone",SKU-030565,18431697,880
"Samsung Laptop",SKU-030566,40803909,962
"Apple Monitor",SKU-030567,29414936,878
"Apple Laptop",SKU-030568,41114957,321
"HP Smartphone",SKU-030569,28837529,186
"Apple Tablet",SKU-030570,30481465,830
"Apple Laptop",SKU-030571,38938871,702
"HP Smartphone",SKU-030572,21386645,211
"Samsung Camera",SKU-030573,38493103,906
"Apple Smartphone",SKU-030574,32452133,729
"Dell Laptop",SKU-030575,30856549,687
