name,sku,price,stock
"Apple Monitor",SKU-005809,30757765,198
"Samsung Tablet",SKU-005810,29840266,988
"Samsung Tablet",SKU-005811,31083378,564
"Apple Tablet",SKU-005812,20239698,768
"Apple Camera",SKU-005813,10308025,262
"Sony Smartphone",SKU-005814,46864778,214
"Apple Tablet",SKU-005815,38758963,951
"Samsung Camera",SKU-005816,12732180,570
"HP Camera",SKU-005817,1748380,690
"Samsung Tablet",SKU-005818,31768263,351
"Samsung Tablet",SKU-005819,18055495,957
"Apple Tablet",SKU-005820,12417801,515
"Samsung Monitor",SKU-005821,6489461,696
"HP Smartphone",SKU-005822,14212582,644
"Apple Smartphone",SKU-005823,35330774,711
"Apple Tablet",SKU-005824,33411869,893
"Apple Smartphone",SKU-005825,29333146,85
"Dell Laptop",SKU-005826,45185262,282
"Samsung Tablet",SKU-005827,44469461,953
"HP Camera",SKU-005828,17157133,726
"Dell Camera",SKU-005829,36343577,717
"HP Tablet",SKU-005830,18198227,91
"HP Monitor",SKU-005831,21850392,761
"Samsung Monitor",SKU-005832,26173696,321
"Dell Monitor",SKU-005833,9365821,664
"HP Smartphone",SKU-005834,29014252,164
"Sony Monitor",SKU-005835,21135037,191
"Apple Monitor",SKU-005836,7923829,297
"Samsung Smartphone",SKU-005837,3584612,896
"Sony Camera",SKU-005838,30367740,364
"Dell Monitor",SKU-005839,8409180,961
"Samsung Camera",SKU-005840,23435807,659
"HP Smartphone",SKU-005841,11068023,788
"Apple Monitor",SKU-005842,35964153,110
"Samsung Laptop",SKU-005843,1082895,729
"Samsung Smartphone",SKU-005844,17235812,364
"Dell Tablet",SKU-005845,9708519,45
"Samsung Tablet",SKU-005846,48034876,517
"Apple Camera",SKU-005847,48571045,411
"Samsung Smartphone",SKU-005848,23374388,439
"HP Monitor",SKU-005849,12223194,818
"Samsung Laptop",SKU-005850,12365548,963
"HP Laptop",SKU-005851,28452958,291
"Apple Smartphone",SKU-005852,17063552,427
"Samsung Smartphone",SKU-005853,21086222,106
"HP Camera",SKU-005854,33475911,106
"Sony Smartphone",SKU-005855,27758021,77
"HP Monitor",SKU-005856,16862159,830
"Samsung Camera",SKU-005857,38426558,994
"Apple Tablet",SKU-005858,9373317,660
"Samsung Laptop",SKU-005859,20324915,737
"Apple Smartphone",SKU-005860,44140090,541
"HP Smartphone",SKU-005861,11176802,945
"Samsung Monitor",SKU-005862,36144004,462
"Apple Tablet",SKU-005863,20987773,866
"Sony Smartphone",SKU-005864,33739097,984
"HP Camera",SKU-005865,29269351,941
"HP Camera",SKU-005866,4841597,508
"Sony Camera",SKU-005867,2433597,879
"Samsung Smartphone",SKU-005868,24456982,262
"Sony Smartphone",SKU-005869,13775143,76
"HP Monitor",SKU-005870,33580400,39
"Apple Tablet",SKU-005871,15875402,919
"HP Camera",SKU-005872,21260053,925
"Apple Laptop",SKU-005873,17040093,240
"HP Smartphone",SKU-005874,1607268,881
"Dell Smartphone",SKU-005875,10306589,821
"Apple Camera",SKU-005876,41693345,804
"HP Smartphone",SKU-005877,8592144,276
"HP Tablet",SKU-005878,31866806,533
"HP Laptop",SKU-005879,22452257,664
"Dell Camera",SKU-005880,29296412,836
"HP Laptop",SKU-005881,34418313,802
"HP Tablet",SKU-005882,49389577,792
"Sony Laptop",SKU-005883,41040959,314
"Dell Tablet",SKU-005884,26689853,236
"Sony Smartphone",SKU-005885,29392880,431
"Samsung Monitor",SKU-005886,18714825,711
"Sony Laptop",SKU-005887,24247203,84
"Samsung Tablet",SKU-005888,7867361,255
"Samsung Laptop",SKU-005889,39685217,17
"Apple Laptop",SKU-005890,22897972,646
"HP Smartphone",SKU-005891,19403930,191
"Apple Smartphone",SKU-005892,22402986,114
"HP Tablet",SKU-005893,4483600,122
"Samsung Smartphone",SKU-005894,20648046,404
"Sony Smartphone",SKU-005895,26653645,592
"Sony Camera",SKU-005896,9389852,671
"Sony Laptop",SKU-005897,29239969,902
"Dell Laptop",SKU-005898,46672088,593
"Apple Monitor",SKU-005899,30221675,574
"Apple Monitor",SKU-005900,26644268,496
"HP Monitor",SKU-005901,8390698,440
"Apple Smartphone",SKU-005902,11239102,209
"Apple Camera",SKU-005903,32597181,183
"Sony Monitor",SKU-005904,8845038,40
"HP Smartphone",SKU-005905,45267464,370
"Dell Smartphone",SKU-005906,1555552,23
"Dell Camera",SKU-005907,39121920,388
"Apple Camera",SKU-005908,16856335,526
"Apple Monitor",SKU-005909,10636348,313
"HP Tablet",SKU-005910,32746860,1000
"HP Monitor",SKU-005911,43489496,421
"Dell Camera",SKU-005912,9795225,196
"Dell Tablet",SKU-005913,41789826,738
"Apple Smartphone",SKU-005914,39195355,622
"Dell Laptop",SKU-005915,6574266,249
"Dell Camera",SKU-005916,1904444,34
"Samsung Tablet",SKU-005917,36649227,557
"Sony Smartphone",SKU-005918,37416375,380
"Sony Monitor",SKU-005919,44398837,20
"Dell Smartphone",SKU-005920,48759344,867
"Sony Smartphone",SKU-005921,1601994,656
"Apple Laptop",SKU-005922,26005377,429
"Sony Smartphone",SKU-005923,24661432,59
"Samsung Smartphone",SKU-005924,49318990,557
"Apple Camera",SKU-005925,23944200,954
"Dell Monitor",SKU-005926,48059395,948
"Apple Laptop",SKU-005927,25816495,831
"Sony Monitor",SKU-005928,19096482,898
"Dell Laptop",SKU-005929,8484147,84
"Sony Monitor",SKU-005930,6253651,504
"HP Smartphone",SKU-005931,44534812,880
"Samsung Smartphone",SKU-005932,31902314,901
"Sony Camera",SKU-005933,18641946,666
"Sony Tablet",SKU-005934,34536205,238
"Samsung Smartphone",SKU-005935,8012324,107
"Dell Laptop",SKU-005936,23039413,51
"Dell Tablet",SKU-005937,8932131,651
"Dell Tablet",SKU-005938,37644620,85
"Dell Tablet",SKU-005939,44115067,398
"HP Monitor",SKU-005940,18188247,167
"Dell Smartphone",SKU-005941,12837499,292
"Apple Tablet",SKU-005942,9852832,282
"Sony Camera",SKU-005943,2166457,956
"Dell Laptop",SKU-005944,27491662,582
"Apple Camera",SKU-005945,32594521,52
"HP Camera",SKU-005946,36963373,185
"HP Tablet",SKU-005947,43176063,555
"Sony Smartphone",SKU-005948,17890898,644
"Sony Smartphone",SKU-005949,45351206,36
"Sony Smartphone",SKU-005950,7889771,743
"Dell Tablet",SKU-005951,28160215,343
"HP Camera",SKU-005952,22703883,111
"Sony Camera",SKU-005953,46241989,467
"Dell Laptop",SKU-005954,9262948,43
"Dell Smartphone",SKU-005955,35077119,153
"Sony Camera",SKU-005956,42590041,542
"Dell Smartphone",SKU-005957,33216051,829
"Dell Smartphone",SKU-005958,32701576,267
"Samsung Laptop",SKU-005959,11338586,940
"Samsung Camera",SKU-005960,20184313,343
"Apple Camera",SKU-005961,7582523,313
"HP Laptop",SKU-005962,47008583,8
"Dell Camera",SKU-005963,11440574,461
"Dell Tablet",SKU-005964,23628867,801
"Dell Smartphone",SKU-005965,5275111,879
"HP Monitor",SKU-005966,30034513,603
"Samsung Monitor",SKU-005967,34722714,478
"Apple Laptop",SKU-005968,4776065,530
"Sony Camera",SKU-005969,18649559,609
"HP Laptop",SKU-005970,38603810,46
"Apple Laptop",SKU-005971,32385302,865
"Apple Smartphone",SKU-005972,49841446,644
"HP Smartphone",SKU-005973,49550845,988
"Apple Laptop",SKU-005974,19456447,982
"Samsung Laptop",SKU-005975,47222591,283
"HP Tablet",SKU-005976,13605481,61
"Samsung Smartphone",SKU-005977,34529811,538
"Apple Smartphone",SKU-005978,49738883,164
"Dell Smartphone",SKU-005979,25980935,863
"Dell Smartphone",SKU-005980,30906548,385
"Apple Tablet",SKU-005981,27107501,258
"Samsung Smartphone",SKU-005982,10241538,291
"HP Tablet",SKU-005983,4841563,861
"Dell Laptop",SKU-005984,22864464,539
"Apple Laptop",SKU-005985,34733330,375
"Sony Tablet",SKU-005986,16388199,751
"Dell Monitor",SKU-005987,8238475,754
"Samsung Camera",SKU-005988,18157102,514
"Dell Monitor",SKU-005989,11773383,426
"Apple Laptop",SKU-005990,38071242,861
"HP Tablet",SKU-005991,47295344,991
"Samsung Camera",SKU-005992,43309943,875
"Dell Monitor",SKU-005993,25337624,437
"Samsung Camera",SKU-005994,19578886,527
"HP Camera",SKU-005995,7354226,732
"HP Camera",SKU-005996,8653541,6
"Dell Smartphone",SKU-005997,16453390,710
"Sony Smartphone",SKU-005998,24350682,100
"Sony Smartphone",SKU-005999,25596876,619
"Sony Tablet",SKU-006000,10607859,329
"Samsung Monitor",SKU-006001,42487700,674
"Dell Monitor",SKU-006002,21427098,696
"Dell Monitor",SKU-006003,1095552,234
"Sony Monitor",SKU-006004,29146827,28
"Sony Laptop",SKU-006005,48507890,921
"HP Camera",SKU-006006,22774151,449
"Dell Monitor",SKU-006007,12743012,866
"Samsung Tablet",SKU-006008,23223527,902
"Apple Monitor",SKU-006009,19021500,855
"Apple Tablet",SKU-006010,25481647,866
"Sony Laptop",SKU-006011,49377956,213
"Samsung Monitor",SKU-006012,31851983,575
"Sony Laptop",SKU-006013,6833708,91
"Apple Tablet",SKU-006014,4684894,532
"Dell Monitor",SKU-006015,27301888,279
"Samsung Tablet",SKU-006016,43992784,152
"Apple Smartphone",SKU-006017,23907764,696
"Apple Camera",SKU-006018,24384811,520
"Sony Laptop",SKU-006019,46418019,924
"Dell Monitor",SKU-006020,2078786,857
"Apple Smartphone",SKU-006021,12983247,349
"Samsung Smartphone",SKU-006022,20806297,223
"Samsung Laptop",SKU-006023,46383369,625
"Apple Tablet",SKU-006024,4072741,814
"Samsung Monitor",SKU-006025,42890713,476
"Dell Tablet",SKU-006026,14920462,567
"Dell Laptop",SKU-006027,44105864,346
"HP Smartphone",SKU-006028,18988973,842
"HP Tablet",SKU-006029,12950249,43
"Apple Monitor",SKU-006030,23769349,840
"HP Camera",SKU-006031,45931308,853
"Sony Tablet",SKU-006032,19426541,522
"HP Monitor",SKU-006033,17312260,817
"Sony Tablet",SKU-006034,38033293,149
"Dell Camera",SKU-006035,46875603,261
"Samsung Tablet",SKU-006036,18317644,554
"Apple Camera",SKU-006037,3416874,430
"Samsung Smartphone",SKU-006038,7690675,430
"Apple Smartphone",SKU-006039,13690920,112
"Samsung Camera",SKU-006040,39727198,538
"Apple Tablet",SKU-006041,4596230,291
"HP Tablet",SKU-006042,17410504,300
"Apple Monitor",SKU-006043,37035983,492
"Dell Tablet",SKU-006044,12637169,135
"Samsung Monitor",SKU-006045,42088549,708
"Dell Smartphone",SKU-006046,35042514,173
"Sony Camera",SKU-006047,42158098,13
"Dell Laptop",SKU-006048,41374909,368
"Samsung Camera",SKU-006049,8552972,568
"Sony Smartphone",SKU-006050,48336568,784
"Sony Laptop",SKU-006051,13327146,933
"Sony Laptop",SKU-006052,49900865,993
"Apple Tablet",SKU-006053,15226509,429
"HP Camera",SKU-006054,28521689,994
"Sony Laptop",SKU-006055,5928081,669
"Samsung Laptop",SKU-006056,26339177,164
"HP Smartphone",SKU-006057,48374088,290
"Apple Tablet",SKU-006058,8592220,200
"Sony Tablet",SKU-006059,30357469,699
"Sony Smartphone",SKU-006060,22434382,626
"HP Camera",SKU-006061,44216157,29
"Sony Tablet",SKU-006062,47525680,696
"Sony Laptop",SKU-006063,20879056,326
"Apple Monitor",SKU-006064,45853652,862
"Apple Laptop",SKU-006065,6082813,805
"HP Camera",SKU-006066,38143203,34
"Apple Tablet",SKU-006067,38294017,872
"HP Tablet",SKU-006068,34859620,779
"Apple Smartphone",SKU-006069,16002782,937
"Apple Camera",SKU-006070,48643638,943
"Sony Monitor",SKU-006071,38030592,429
"Samsung Tablet",SKU-006072,38747027,134
"Samsung Laptop",SKU-006073,26790465,939
"Sony Smartphone",SKU-006074,42298199,869
"HP Monitor",SKU-006075,6813646,210
"Sony Camera",SKU-006076,43905059,747
"Samsung Smartphone",SKU-006077,35292981,977
"Sony Laptop",SKU-006078,18091125,832
"HP Monitor",SKU-006079,18005556,628
"HP Camera",SKU-006080,18206497,15
"Apple Camera",SKU-006081,25589189,574
"Sony Camera",SKU-006082,30231502,360
"Sony Laptop",SKU-006083,2104315,844
"Apple Laptop",SKU-006084,40260889,290
"Apple Monitor",SKU-006085,36968195,330
"Sony Tablet",SKU-006086,25019510,683
"Dell Smartphone",SKU-006087,1894411,210
"Sony Camera",SKU-006088,49480736,810
"Samsung Tablet",SKU-006089,10299984,26
"Dell Laptop",SKU-006090,46319250,125
"Sony Tablet",SKU-006091,35961616,740
"Dell Camera",SKU-006092,31809601,426
"Dell Monitor",SKU-006093,45065615,751
"Apple Monitor",SKU-006094,14114139,878
"Apple Tablet",SKU-006095,44519663,45
"Apple Tablet",SKU-006096,9101241,731
"Samsung Camera",SKU-006097,23514957,53
"Samsung Smartphone",SKU-006098,30492506,502
"HP Laptop",SKU-006099,49672678,151
"Apple Smartphone",SKU-006100,36875675,136
"HP Smartphone",SKU-006101,47235186,430
"Sony Tablet",SKU-006102,12213069,137
"Dell Laptop",SKU-006103,46245022,239
"Dell Monitor",SKU-006104,7840077,37
"Samsung Laptop",SKU-006105,33288281,292
"Dell Tablet",SKU-006106,26170554,597
"Sony Monitor",SKU-006107,43490209,559
"HP Laptop",SKU-006108,29286765,419
"Sony Tablet",SKU-006109,9595073,518
"Dell Laptop",SKU-006110,39598162,284
"Sony Laptop",SKU-006111,17228008,877
"Dell Laptop",SKU-006112,23992337,512
"Samsung Monitor",SKU-006113,35325182,453
"Dell Monitor",SKU-006114,17060942,189
"Sony Camera",SKU-006115,37971936,483
"Sony Camera",SKU-006116,15716942,294
"Sony Smartphone",SKU-006117,6733717,756
"Sony Laptop",SKU-006118,23497839,680
"HP Smartphone",SKU-006119,7602385,104
"Sony Tablet",SKU-006120,28279607,649
"Samsung Laptop",SKU-006121,43804712,797
"Samsung Tablet",SKU-006122,11960793,191
"Apple Laptop",SKU-006123,39766462,200
"Dell Laptop",SKU-006124,3017431,122
"Sony Tablet",SKU-006125,42619563,412
"HP Laptop",SKU-006126,48195217,913
"Sony Monitor",SKU-006127,43970860,214
"Apple Monitor",SKU-006128,41075062,950
"Apple Monitor",SKU-006129,35632468,256
"Samsung Laptop",SKU-006130,14845152,849
"Sony Tablet",SKU-006131,49661983,57
"Apple Tablet",SKU-006132,34061464,589
"HP Laptop",SKU-006133,4306411,994
"HP Tablet",SKU-006134,45350198,404
"Samsung Camera",SKU-006135,32166592,273
"Sony Smartphone",SKU-006136,46545862,653
"Apple Smartphone",SKU-006137,35960150,937
"HP Camera",SKU-006138,22486798,909
"Sony Smartphone",SKU-006139,6193458,603
"Dell Smartphone",SKU-006140,48849621,545
"Apple Monitor",SKU-006141,31957094,300
"HP Laptop",SKU-006142,29460228,190
"Samsung Laptop",SKU-006143,22411212,372
"Dell Smartphone",SKU-006144,11553316,138
"HP Laptop",SKU-006145,14046329,728
"Sony Smartphone",SKU-006146,24317584,810
"Dell Laptop",SKU-006147,1100747,439
"HP Monitor",SKU-006148,15310789,631
"Sony Monitor",SKU-006149,12112943,117
"Samsung Monitor",SKU-006150,42416016,644
"Dell Tablet",SKU-006151,24646392,897
"HP Tablet",SKU-006152,15978849,484
"Apple Tablet",SKU-006153,41724930,425
"Samsung Camera",SKU-006154,17585592,885
"Dell Tablet",SKU-006155,13896623,541
"Apple Smartphone",SKU-006156,32494129,775
"Samsung Camera",SKU-006157,42030423,150
"Samsung Tablet",SKU-006158,23145771,62
"Apple Monitor",SKU-006159,1745038,465
"Dell Monitor",SKU-006160,36524626,453
"Samsung Tablet",SKU-006161,44974294,100
"Apple Tablet",SKU-006162,20114002,83
"Samsung Smartphone",SKU-006163,15970997,808
"Sony Smartphone",SKU-006164,23918558,946
"Dell Monitor",SKU-006165,44170321,556
"Samsung Laptop",SKU-006166,16480427,75
"Dell Laptop",SKU-006167,44211517,227
"Dell Monitor",SKU-006168,22056182,85
"HP Laptop",SKU-006169,37278565,860
"HP Laptop",SKU-006170,13159285,845
"Samsung Smartphone",SKU-006171,12863083,76
"Apple Camera",SKU-006172,2310145,788
"Dell Tablet",SKU-006173,3060827,779
"Sony Monitor",SKU-006174,37006827,523
"Apple Camera",SKU-006175,16552878,153
"Apple Laptop",SKU-006176,37099112,558
"Sony Monitor",SKU-006177,41803925,905
"Apple Monitor",SKU-006178,3922070,647
"HP Laptop",SKU-006179,13097435,297
"HP Smartphone",SKU-006180,47531168,69
"Apple Camera",SKU-006181,41025704,766
"HP Smartphone",SKU-006182,37550590,584
"Sony Tablet",SKU-006183,11893272,910
"HP Monitor",SKU-006184,41698758,804
"HP Tablet",SKU-006185,18101891,921
"Apple Camera",SKU-006186,39870456,108
"Samsung Tablet",SKU-006187,24750686,175
"HP Monitor",SKU-006188,7287061,446
"Dell Tablet",SKU-006189,5305273,912
"Samsung Smartphone",SKU-006190,15179616,156
"Dell Smartphone",SKU-006191,12793165,87
"Dell Camera",SKU-006192,39546085,577
"Samsung Camera",SKU-006193,5118039,486
"Sony Monitor",SKU-006194,15611436,639
"Apple Smartphone",SKU-006195,29237197,721
"HP Tablet",SKU-006196,17410424,198
"Apple Tablet",SKU-006197,13937528,60
"Sony Monitor",SKU-006198,25739342,485
"Samsung Tablet",SKU-006199,15453493,16
"Samsung Laptop",SKU-006200,36301876,488
"Apple Camera",SKU-006201,41832035,277
"Dell Tablet",SKU-006202,36686040,602
"Dell Smartphone",SKU-006203,6984342,809
"Sony Smartphone",SKU-006204,10383315,473
"Dell Camera",SKU-006205,1611267,477
"Samsung Laptop",SKU-006206,44907483,629
"Dell Smartphone",SKU-006207,34462530,53
"Samsung Laptop",SKU-006208,39346236,292
"Sony Tablet",SKU-006209,46996375,316
"Sony Camera",SKU-006210,10884834,845
"HP Laptop",SKU-006211,45331584,767
"HP Smartphone",SKU-006212,4009046,394
"Apple Tablet",SKU-006213,16119200,475
"Sony Tablet",SKU-006214,22501272,884
"HP Smartphone",SKU-006215,44611462,313
"Sony Laptop",SKU-006216,40140711,833
"Samsung Monitor",SKU-006217,6838951,900
"Apple Tablet",SKU-006218,2730479,649
"HP Smartphone",SKU-006219,25225595,357
"Dell Laptop",SKU-006220,23598847,239
"Apple Tablet",SKU-006221,44038151,751
"Samsung Smartphone",SKU-006222,47630948,712
"HP Monitor",SKU-006223,49631885,365
"Sony Monitor",SKU-006224,49974995,160
"Apple Laptop",SKU-006225,48785927,835
"Sony Tablet",SKU-006226,49944443,198
"HP Camera",SKU-006227,10450020,794
"Samsung Monitor",SKU-006228,38590964,0
"Apple Tablet",SKU-006229,44625843,364
"Apple Smartphone",SKU-006230,35181945,155
"Sony Smartphone",SKU-006231,11121590,781
"Sony Laptop",SKU-006232,42429732,675
"Apple Laptop",SKU-006233,34235077,749
"Samsung Camera",SKU-006234,1470891,200
"Samsung Laptop",SKU-006235,34343220,202
"Apple Smartphone",SKU-006236,6835573,339
"Sony Tablet",SKU-006237,2032905,112
"Samsung Camera",SKU-006238,35559528,736
"Apple Tablet",SKU-006239,7679149,176
"Apple Tablet",SKU-006240,43068900,133
"Apple Smartphone",SKU-006241,23885134,472
"HP Smartphone",SKU-006242,17599449,304
"Apple Laptop",SKU-006243,21557104,500
"Apple Tablet",SKU-006244,34980701,731
"Sony Laptop",SKU-006245,48765236,653
"Dell Smartphone",SKU-006246,11921914,384
"HP Monitor",SKU-006247,1487062,705
"Dell Tablet",SKU-006248,35003195,544
"Sony Smartphone",SKU-006249,14156365,905
"Sony Monitor",SKU-006250,33535003,657
"HP Monitor",SKU-006251,6066470,733
"Apple Camera",SKU-006252,49190702,618
"HP Tablet",SKU-006253,28219201,120
"Apple Monitor",SKU-006254,5608339,690
"Sony Smartphone",SKU-006255,6322219,595
"Apple Laptop",SKU-006256,27474951,993
"HP Laptop",SKU-006257,37657995,501
"Sony Laptop",SKU-006258,29178413,853
"Samsung Camera",SKU-006259,36344020,67
"Sony Monitor",SKU-006260,31812730,242
"HP Laptop",SKU-006261,35877680,228
"Samsung Camera",SKU-006262,26657217,81
"Dell Monitor",SKU-006263,25347691,423
"Samsung Monitor",SKU-006264,29223100,28
"Apple Tablet",SKU-006265,4674725,884
"HP Laptop",SKU-006266,9334296,913
"HP Laptop",SKU-006267,24827400,72
"Samsung Smartphone",SKU-006268,7153293,549
"Dell Smartphone",SKU-006269,20231469,174
"HP Tablet",SKU-006270,7478624,148
"Samsung Monitor",SKU-006271,43611483,164
"Sony Smartphone",SKU-006272,43280966,919
"HP Camera",SKU-006273,43776601,296
"HP Laptop",SKU-006274,6080361,645
"Sony Tablet",SKU-006275,48628079,7
"Dell Laptop",SKU-006276,39820327,77
"Sony Tablet",SKU-006277,13556181,125
"Apple Camera",SKU-006278,46583537,883
"Dell Smartphone",SKU-006279,32001610,180
"Apple Monitor",SKU-006280,23152506,297
"Sony Smartphone",SKU-006281,6772067,962
"HP Camera",SKU-006282,11695367,337
"Apple Smartphone",SKU-006283,10832953,923
"Apple Tablet",SKU-006284,32556308,621
"Dell Camera",SKU-006285,23545828,135
"Dell Laptop",SKU-006286,11168401,626
"Apple Monitor",SKU-006287,42112781,730
"Sony Monitor",SKU-006288,30369643,46
"HP Monitor",SKU-006289,47545637,925
"Samsung Monitor",SKU-006290,29091201,274
"Samsung Monitor",SKU-006291,26095345,641
"Sony Tablet",SKU-006292,4915020,205
"Apple Monitor",SKU-006293,13382347,612
"Samsung Monitor",SKU-006294,22554347,44
"HP Monitor",SKU-006295,47572573,726
"HP Camera",SKU-006296,48129898,782
"Dell Tablet",SKU-006297,12598860,996
"Dell Laptop",SKU-006298,31763921,212
"Samsung Laptop",SKU-006299,6474110,317
"Samsung Laptop",SKU-006300,11677171,520
"Apple Camera",SKU-006301,21809461,455
"HP Laptop",SKU-006302,3194899,383
"Apple Smartphone",SKU-006303,17400745,851
"Dell Laptop",SKU-006304,4896172,311
"HP Laptop",SKU-006305,14318046,933
"Dell Monitor",SKU-006306,21892172,134
"Dell Laptop",SKU-006307,44313994,253
"HP Monitor",SKU-006308,43308657,501
"Apple Laptop",SKU-006309,10787657,185
"Apple Monitor",SKU-006310,40819159,84
"Dell Laptop",SKU-006311,4544194,619
"Sony Camera",SKU-006312,40090954,222
"Apple Tablet",SKU-006313,41107968,126
"Samsung Camera",SKU-006314,20649553,793
"Dell Monitor",SKU-006315,37517145,871
"Sony Monitor",SKU-006316,40487167,599
"Sony Smartphone",SKU-006317,33602653,526
"Sony Camera",SKU-006318,17543760,900
"Dell Tablet",SKU-006319,27297033,839
"Samsung Tablet",SKU-006320,12396205,190
"Sony Smartphone",SKU-006321,29142162,305
"HP Laptop",SKU-006322,16304927,523
"Apple Smartphone",SKU-006323,2986468,952
"Sony Smartphone",SKU-006324,40165883,792
"HP Smartphone",SKU-006325,26631380,617
"Apple Smartphone",SKU-006326,10841687,530
"HP Monitor",SKU-006327,39951608,906
"Sony Camera",SKU-006328,39496074,408
"Dell Monitor",SKU-006329,10812142,38
"Dell Smartphone",SKU-006330,16603044,997
"Samsung Smartphone",SKU-006331,25506783,148
"Dell Monitor",SKU-006332,42756950,881
"Dell Laptop",SKU-006333,38763541,247
"Dell Laptop",SKU-006334,40784727,53
"Dell Smartphone",SKU-006335,22623930,188
"Samsung Monitor",SKU-006336,27892651,226
"Apple Tablet",SKU-006337,40051927,58
"HP Tablet",SKU-006338,18057655,31
"HP Laptop",SKU-006339,29511302,251
"Sony Laptop",SKU-006340,22367591,273
"Dell Smartphone",SKU-006341,4255266,262
"HP Laptop",SKU-006342,32980921,484
"HP Smartphone",SKU-006343,47318546,600
"Sony Tablet",SKU-006344,5542203,207
"Sony Camera",SKU-006345,21953052,242
"HP Monitor",SKU-006346,21567601,664
"HP Smartphone",SKU-006347,43789699,714
"Sony Laptop",SKU-006348,32808172,539
"Sony Tablet",SKU-006349,20527855,238
"Dell Smartphone",SKU-006350,42921952,562
"Samsung Tablet",SKU-006351,17879653,667
"Apple Camera",SKU-006352,5442641,337
"Samsung Tablet",SKU-006353,42072754,976
"HP Laptop",SKU-006354,49043105,307
"Dell Camera",SKU-006355,24420867,16
"Dell Laptop",SKU-006356,9513552,260
"HP Smartphone",SKU-006357,1126795,215
"Apple Smartphone",SKU-006358,20143128,138
"Samsung Laptop",SKU-006359,36446000,894
"Dell Camera",SKU-006360,37103962,316
"HP Monitor",SKU-006361,17755732,694
"Samsung Monitor",SKU-006362,15988216,296
"Dell Camera",SKU-006363,47155550,543
"Sony Tablet",SKU-006364,14183546,276
"Dell Monitor",SKU-006365,18628856,592
"Apple Smartphone",SKU-006366,48442273,567
"Apple Laptop",SKU-006367,6791448,452
"HP Tablet",SKU-006368,28493498,258
"Dell Smartphone",SKU-006369,32633379,903
"Apple Camera",SKU-006370,17842209,636
"Samsung Tablet",SKU-006371,38691919,695
"Dell Monitor",SKU-006372,31386270,65
"HP Laptop",SKU-006373,40401086,198
"Dell Monitor",SKU-006374,40170473,643
"Sony Smartphone",SKU-006375,5016179,760
"Samsung Camera",SKU-006376,44869032,587
"Dell Monitor",SKU-006377,28769659,819
"Sony Monitor",SKU-006378,41499801,294
"Apple Camera",SKU-006379,48010695,1000
"Dell Monitor",SKU-006380,15084860,360
"Samsung Smartphone",SKU-006381,23539908,484
"Sony Monitor",SKU-006382,32649966,479
"Dell Smartphone",SKU-006383,14874791,315
"Samsung Laptop",SKU-006384,24125614,529
"Dell Tablet",SKU-006385,17585375,529
"Dell Tablet",SKU-006386,31286454,692
"HP Monitor",SKU-006387,10873164,654
"HP Smartphone",SKU-006388,26930766,2
"HP Smartphone",SKU-006389,40004086,427
"Sony Monitor",SKU-006390,30625569,851
"Apple Camera",SKU-006391,8007056,531
"Dell Smartphone",SKU-006392,20042747,849
"Samsung Smartphone",SKU-006393,18443759,547
"Sony Tablet",SKU-006394,46186831,16
"Sony Smartphone",SKU-006395,20882829,19
"Apple Smartphone",SKU-006396,5468520,601
"Samsung Monitor",SKU-006397,30439609,889
"Sony Laptop",SKU-006398,20469232,826
"Apple Tablet",SKU-006399,2704449,172
"Apple Monitor",SKU-006400,19584400,661
"Dell Smartphone",SKU-006401,33520347,322
"Dell Tablet",SKU-006402,8270673,905
"Dell Tablet",SKU-006403,42021633,689
"Samsung Smartphone",SKU-006404,6905390,644
"Apple Smartphone",SKU-006405,35826125,739
"Apple Smartphone",SKU-006406,32136316,987
"Dell Monitor",SKU-006407,47806357,831
"Apple Laptop",SKU-006408,36772334,785
"Dell Tablet",SKU-006409,31690519,924
"Dell Monitor",SKU-006410,2553872,370
"Apple Monitor",SKU-006411,8087393,49
"Samsung Smartphone",SKU-006412,29378348,474
"HP Laptop",SKU-006413,3633574,724
"Apple Monitor",SKU-006414,45498339,699
"HP Tablet",SKU-006415,15344641,622
"Dell Smartphone",SKU-006416,27749918,83
"Samsung Smartphone",SKU-006417,21123830,625
"Samsung Laptop",SKU-006418,35432069,603
"HP Tablet",SKU-006419,14729118,156
"Apple Smartphone",SKU-006420,41159317,653
"Dell Tablet",SKU-006421,41571557,8
"Dell Monitor",SKU-006422,31073453,137
"HP Laptop",SKU-006423,6911880,662
"Samsung Tablet",SKU-006424,15131118,282
"Samsung Monitor",SKU-006425,8055504,770
"Apple Laptop",SKU-006426,48904689,729
"Apple Camera",SKU-006427,20087972,240
"HP Smartphone",SKU-006428,31669773,884
"Apple Camera",SKU-006429,27894007,368
"Dell Laptop",SKU-006430,10430458,898
"HP Monitor",SKU-006431,25343697,45
"HP Monitor",SKU-006432,47859014,471
"HP Laptop",SKU-006433,34030198,561
"Samsung Monitor",SKU-006434,12989636,588
"Apple Laptop",SKU-006435,37416816,397
"Apple Smartphone",SKU-006436,33478753,165
"Apple Tablet",SKU-006437,2522011,234
"Apple Smartphone",SKU-006438,49361342,462
"Apple Smartphone",SKU-006439,1938291,746
"HP Laptop",SKU-006440,17803988,911
"Sony Tablet",SKU-006441,30061504,848
"HP Tablet",SKU-006442,40586851,946
